store_number,mgmtintname,ip_address,brand
IBR-BWW-00321,LAN,10.97.22.1/255.255.255.0,BWW
IBR-BWW-00322,LAN,10.97.23.1/255.255.255.0,BWW
IBR-BWW-00323,LAN,10.97.24.1/255.255.255.0,BWW
IBR-BWW-00326,LAN,10.97.27.1/255.255.255.0,BWW
IBR-BWW-00327,LAN,10.97.28.1/255.255.255.0,BWW
IBR-BWW-00328,LAN,10.97.29.1/255.255.255.0,BWW
IBR-BWW-00329,LAN,10.97.30.1/255.255.255.0,BWW
IBR-BWW-00330,LAN,10.97.31.1/255.255.255.0,BWW
IBR-BWW-00331,LAN,10.97.32.1/255.255.255.0,BWW
IBR-BWW-00332,LAN,10.97.33.1/255.255.255.0,BWW
IBR-BWW-00333,LAN,10.97.34.1/255.255.255.0,BWW
IBR-BWW-00334,LAN,10.97.35.1/255.255.255.0,BWW
IBR-BWW-00335,LAN,10.97.36.1/255.255.255.0,BWW
IBR-BWW-00336,LAN,10.97.37.1/255.255.255.0,BWW
IBR-BWW-00338,LAN,10.97.38.1/255.255.255.0,BWW
IBR-BWW-00339,LAN,10.97.39.1/255.255.255.0,BWW
IBR-BWW-00340,LAN,10.97.40.1/255.255.255.0,BWW
IBR-BWW-00341,LAN,10.97.41.1/255.255.255.0,BWW
IBR-BWW-00342,LAN,10.97.42.1/255.255.255.0,BWW
IBR-BWW-00343,LAN,10.97.43.1/255.255.255.0,BWW
IBR-BWW-00344,LAN,10.97.44.1/255.255.255.0,BWW
IBR-BWW-00345,LAN,10.97.45.1/255.255.255.0,BWW
IBR-BWW-00346,LAN,10.97.46.1/255.255.255.0,BWW
IBR-BWW-00347,LAN,10.97.47.1/255.255.255.0,BWW
IBR-BWW-00348,LAN,10.97.48.1/255.255.255.0,BWW
IBR-BWW-00349,LAN,10.97.49.1/255.255.255.0,BWW
IBR-BWW-00350,LAN,10.97.50.1/255.255.255.0,BWW
IBR-BWW-00351,LAN,10.97.51.1/255.255.255.0,BWW
IBR-BWW-00352,LAN,10.97.52.1/255.255.255.0,BWW
IBR-BWW-00353,LAN,10.97.53.1/255.255.255.0,BWW
IBR-BWW-00354,LAN,10.97.54.1/255.255.255.0,BWW
IBR-BWW-00355,LAN,10.97.55.1/255.255.255.0,BWW
IBR-BWW-00357,LAN,10.97.57.1/255.255.255.0,BWW
IBR-BWW-00358,LAN,10.97.58.1/255.255.255.0,BWW
IBR-BWW-00359,LAN,10.97.59.1/255.255.255.0,BWW
IBR-BWW-00361,LAN,10.97.61.1/255.255.255.0,BWW
IBR-BWW-00362,LAN,10.97.62.1/255.255.255.0,BWW
IBR-BWW-00363,LAN,10.97.63.1/255.255.255.0,BWW
IBR-BWW-00365,LAN,10.97.65.1/255.255.255.0,BWW
IBR-BWW-00366,LAN,10.97.66.1/255.255.255.0,BWW
IBR-BWW-00367,LAN,10.97.67.1/255.255.255.0,BWW
IBR-BWW-00368,LAN,10.97.68.1/255.255.255.0,BWW
IBR-BWW-00369,LAN,10.97.69.1/255.255.255.0,BWW
IBR-BWW-00371,LAN,10.97.71.1/255.255.255.0,BWW
IBR-BWW-00372,LAN,10.97.72.1/255.255.255.0,BWW
IBR-BWW-00374,LAN,10.97.74.1/255.255.255.0,BWW
IBR-BWW-00375,LAN,10.97.75.1/255.255.255.0,BWW
IBR-BWW-00376,LAN,10.97.76.1/255.255.255.0,BWW
IBR-BWW-00377,LAN,10.97.77.1/255.255.255.0,BWW
IBR-BWW-00378,LAN,10.97.78.1/255.255.255.0,BWW
IBR-BWW-00381,LAN,10.97.81.1/255.255.255.0,BWW
IBR-BWW-00382,LAN,10.97.82.1/255.255.255.0,BWW
IBR-BWW-00383,LAN,10.97.83.1/255.255.255.0,BWW
IBR-BWW-00384,LAN,10.97.84.1/255.255.255.0,BWW
IBR-BWW-00385,LAN,10.97.85.1/255.255.255.0,BWW
IBR-BWW-00386,LAN,10.97.86.1/255.255.255.0,BWW
IBR-BWW-00388,LAN,10.97.88.1/255.255.255.0,BWW
IBR-BWW-00389,LAN,10.97.89.1/255.255.255.0,BWW
IBR-BWW-00390,LAN,10.97.90.1/255.255.255.0,BWW
IBR-BWW-00391,LAN,10.97.91.1/255.255.255.0,BWW
IBR-BWW-00392,LAN,10.97.92.1/255.255.255.0,BWW
IBR-BWW-00393,LAN,10.97.93.1/255.255.255.0,BWW
IBR-BWW-00394,LAN,10.97.94.1/255.255.255.0,BWW
IBR-BWW-00395,LAN,10.97.95.1/255.255.255.0,BWW
IBR-BWW-00396,LAN,10.97.96.1/255.255.255.0,BWW
IBR-BWW-00397,LAN,10.97.97.1/255.255.255.0,BWW
IBR-BWW-00398,LAN,10.97.98.1/255.255.255.0,BWW
IBR-BWW-00400,LAN,10.97.100.1/255.255.255.0,BWW
IBR-BWW-00401,LAN,10.97.101.1/255.255.255.0,BWW
IBR-BWW-00402,LAN,10.97.102.1/255.255.255.0,BWW
IBR-BWW-00403,LAN,10.97.103.1/255.255.255.0,BWW
IBR-BWW-00404,LAN,10.97.104.1/255.255.255.0,BWW
IBR-BWW-00405,LAN,10.97.105.1/255.255.255.0,BWW
IBR-BWW-00406,LAN,10.97.106.1/255.255.255.0,BWW
IBR-BWW-00409,LAN,10.97.109.1/255.255.255.0,BWW
IBR-BWW-00410,LAN,10.97.110.1/255.255.255.0,BWW
IBR-BWW-00411,LAN,10.97.111.1/255.255.255.0,BWW
IBR-BWW-00412,LAN,10.97.112.1/255.255.255.0,BWW
IBR-BWW-00413,LAN,10.97.113.1/255.255.255.0,BWW
IBR-BWW-00414,LAN,10.97.114.1/255.255.255.0,BWW
IBR-BWW-00415,LAN,10.97.115.1/255.255.255.0,BWW
IBR-BWW-00416,LAN,10.97.116.1/255.255.255.0,BWW
IBR-BWW-00418,LAN,10.97.118.1/255.255.255.0,BWW
IBR-BWW-00419,LAN,10.97.119.1/255.255.255.0,BWW
IBR-BWW-00420,LAN,10.97.120.1/255.255.255.0,BWW
IBR-BWW-00421,LAN,10.97.121.1/255.255.255.0,BWW
IBR-BWW-00423,LAN,10.97.123.1/255.255.255.0,BWW
IBR-BWW-00424,LAN,10.97.124.1/255.255.255.0,BWW
IBR-BWW-00425,LAN,10.97.125.1/255.255.255.0,BWW
IBR-BWW-00426,LAN,10.97.126.1/255.255.255.0,BWW
IBR-BWW-00427,LAN,10.97.127.1/255.255.255.0,BWW
IBR-BWW-00428,LAN,10.97.128.1/255.255.255.0,BWW
IBR-BWW-00429,LAN,10.97.129.1/255.255.255.0,BWW
IBR-BWW-00430,LAN,10.97.130.1/255.255.255.0,BWW
IBR-BWW-00431,LAN,10.97.131.1/255.255.255.0,BWW
IBR-BWW-00433,LAN,10.97.133.1/255.255.255.0,BWW
IBR-BWW-00434,LAN,10.97.134.1/255.255.255.0,BWW
IBR-BWW-00437,LAN,10.97.137.1/255.255.255.0,BWW
IBR-BWW-00438,LAN,10.97.138.1/255.255.255.0,BWW
IBR-BWW-00439,LAN,10.97.139.1/255.255.255.0,BWW
IBR-BWW-00443,LAN,10.97.143.1/255.255.255.0,BWW
IBR-BWW-00444,LAN,10.97.144.1/255.255.255.0,BWW
IBR-BWW-00446,LAN,10.97.146.1/255.255.255.0,BWW
IBR-BWW-00447,LAN,10.97.147.1/255.255.255.0,BWW
IBR-BWW-00448,LAN,10.97.148.1/255.255.255.0,BWW
IBR-BWW-00452,LAN,10.97.151.1/255.255.255.0,BWW
IBR-BWW-00453,LAN,10.97.152.1/255.255.255.0,BWW
IBR-BWW-00454,LAN,10.97.153.1/255.255.255.0,BWW
IBR-BWW-00455,LAN,10.97.154.1/255.255.255.0,BWW
IBR-BWW-00456,LAN,10.97.155.1/255.255.255.0,BWW
IBR-BWW-00457,LAN,10.97.156.1/255.255.255.0,BWW
IBR-BWW-00459,LAN,10.97.158.1/255.255.255.0,BWW
IBR-BWW-00460,LAN,10.97.159.1/255.255.255.0,BWW
IBR-BWW-00461,LAN,10.97.160.1/255.255.255.0,BWW
IBR-BWW-00462,LAN,10.97.161.1/255.255.255.0,BWW
IBR-BWW-00463,LAN,10.97.162.1/255.255.255.0,BWW
IBR-BWW-00465,LAN,10.97.164.1/255.255.255.0,BWW
IBR-BWW-00466,LAN,10.97.165.1/255.255.255.0,BWW
IBR-BWW-00468,LAN,10.97.167.1/255.255.255.0,BWW
IBR-BWW-00469,LAN,10.97.168.1/255.255.255.0,BWW
IBR-BWW-00470,LAN,10.97.169.1/255.255.255.0,BWW
IBR-BWW-00471,LAN,10.97.170.1/255.255.255.0,BWW
IBR-BWW-00472,LAN,10.97.171.1/255.255.255.0,BWW
IBR-BWW-00473,LAN,10.97.172.1/255.255.255.0,BWW
IBR-BWW-00474,LAN,10.97.173.1/255.255.255.0,BWW
IBR-BWW-00476,LAN,10.97.175.1/255.255.255.0,BWW
IBR-BWW-00478,LAN,10.97.177.1/255.255.255.0,BWW
IBR-BWW-00479,LAN,10.97.178.1/255.255.255.0,BWW
IBR-BWW-00481,LAN,10.97.180.1/255.255.255.0,BWW
IBR-BWW-00482,LAN,10.97.181.1/255.255.255.0,BWW
IBR-BWW-00483,LAN,10.97.182.1/255.255.255.0,BWW
IBR-BWW-00484,LAN,10.97.183.1/255.255.255.0,BWW
IBR-BWW-00485,LAN,10.97.184.1/255.255.255.0,BWW
IBR-BWW-00486,LAN,10.97.185.1/255.255.255.0,BWW
IBR-BWW-00488,LAN,10.97.187.1/255.255.255.0,BWW
IBR-BWW-00489,LAN,10.97.188.1/255.255.255.0,BWW
IBR-BWW-00490,LAN,10.97.189.1/255.255.255.0,BWW
IBR-BWW-00491,LAN,10.97.190.1/255.255.255.0,BWW
IBR-BWW-00492,LAN,10.97.191.1/255.255.255.0,BWW
IBR-BWW-00495,LAN,10.97.194.1/255.255.255.0,BWW
IBR-BWW-00496,LAN,10.97.195.1/255.255.255.0,BWW
IBR-BWW-00498,LAN,10.97.197.1/255.255.255.0,BWW
IBR-BWW-00500,LAN,10.97.199.1/255.255.255.0,BWW
IBR-BWW-00503,LAN,10.97.202.1/255.255.255.0,BWW
IBR-BWW-00505,LAN,10.97.204.1/255.255.255.0,BWW
IBR-BWW-00506,LAN,10.97.205.1/255.255.255.0,BWW
IBR-BWW-00508,LAN,10.97.207.1/255.255.255.0,BWW
IBR-BWW-00509,LAN,10.97.208.1/255.255.255.0,BWW
IBR-BWW-00510,LAN,10.97.209.1/255.255.255.0,BWW
IBR-BWW-00511,LAN,10.97.210.1/255.255.255.0,BWW
IBR-BWW-00512,LAN,10.97.211.1/255.255.255.0,BWW
IBR-BWW-00513,LAN,10.97.212.1/255.255.255.0,BWW
IBR-BWW-00515,LAN,10.97.214.1/255.255.255.0,BWW
IBR-BWW-00516,LAN,10.97.215.1/255.255.255.0,BWW
IBR-BWW-00517,LAN,10.97.216.1/255.255.255.0,BWW
IBR-BWW-00518,LAN,10.97.217.1/255.255.255.0,BWW
IBR-BWW-00519,LAN,10.97.218.1/255.255.255.0,BWW
IBR-BWW-00520,LAN,10.97.219.1/255.255.255.0,BWW
IBR-BWW-00521,LAN,10.97.220.1/255.255.255.0,BWW
IBR-BWW-00522,LAN,10.97.221.1/255.255.255.0,BWW
IBR-BWW-00524,LAN,10.97.223.1/255.255.255.0,BWW
IBR-BWW-00525,LAN,10.97.224.1/255.255.255.0,BWW
IBR-BWW-00526,LAN,10.97.225.1/255.255.255.0,BWW
IBR-BWW-00527,LAN,10.97.226.1/255.255.255.0,BWW
IBR-BWW-00528,LAN,10.97.227.1/255.255.255.0,BWW
IBR-BWW-00529,LAN,10.97.228.1/255.255.255.0,BWW
IBR-BWW-00530,LAN,10.97.229.1/255.255.255.0,BWW
IBR-BWW-00531,LAN,10.97.230.1/255.255.255.0,BWW
IBR-BWW-00532,LAN,10.97.231.1/255.255.255.0,BWW
IBR-BWW-00533,LAN,10.97.232.1/255.255.255.0,BWW
IBR-BWW-00535,LAN,10.97.234.1/255.255.255.0,BWW
IBR-BWW-00538,LAN,10.97.237.1/255.255.255.0,BWW
IBR-BWW-00539,LAN,10.97.238.1/255.255.255.0,BWW
IBR-BWW-00540,LAN,10.97.239.1/255.255.255.0,BWW
IBR-BWW-00541,LAN,10.97.240.1/255.255.255.0,BWW
IBR-BWW-00542,LAN,10.97.241.1/255.255.255.0,BWW
IBR-BWW-00545,LAN,10.97.244.1/255.255.255.0,BWW
IBR-BWW-00546,LAN,10.97.245.1/255.255.255.0,BWW
IBR-BWW-00548,LAN,10.97.247.1/255.255.255.0,BWW
IBR-BWW-00549,LAN,10.97.248.1/255.255.255.0,BWW
IBR-BWW-00550,LAN,10.97.249.1/255.255.255.0,BWW
IBR-BWW-00551,LAN,10.97.250.1/255.255.255.0,BWW
IBR-BWW-00552,LAN,10.97.251.1/255.255.255.0,BWW
IBR-BWW-00553,LAN,10.97.252.1/255.255.255.0,BWW
IBR-BWW-00554,LAN,10.97.253.1/255.255.255.0,BWW
IBR-BWW-00555,LAN,10.97.254.1/255.255.255.0,BWW
IBR-BWW-00556,LAN,10.97.255.1/255.255.255.0,BWW
IBR-BWW-00557,LAN,10.98.1.1/255.255.255.0,BWW
IBR-BWW-00558,LAN,10.98.2.1/255.255.255.0,BWW
IBR-BWW-00559,LAN,10.98.3.1/255.255.255.0,BWW
IBR-BWW-00560,LAN,10.98.4.1/255.255.255.0,BWW
IBR-BWW-00561,LAN,10.98.5.1/255.255.255.0,BWW
IBR-BWW-00562,LAN,10.98.6.1/255.255.255.0,BWW
IBR-BWW-00563,LAN,10.98.7.1/255.255.255.0,BWW
IBR-BWW-00564,LAN,10.98.8.1/255.255.255.0,BWW
IBR-BWW-00566,LAN,10.98.10.1/255.255.255.0,BWW
IBR-BWW-00567,LAN,10.98.11.1/255.255.255.0,BWW
IBR-BWW-00568,LAN,10.98.12.1/255.255.255.0,BWW
IBR-BWW-00569,LAN,10.98.13.1/255.255.255.0,BWW
IBR-BWW-00570,LAN,10.98.14.1/255.255.255.0,BWW
IBR-BWW-00571,LAN,10.98.15.1/255.255.255.0,BWW
IBR-BWW-00572,LAN,10.98.16.1/255.255.255.0,BWW
IBR-BWW-00573,LAN,10.98.17.1/255.255.255.0,BWW
IBR-BWW-00574,LAN,10.98.18.1/255.255.255.0,BWW
IBR-BWW-00575,LAN,10.98.19.1/255.255.255.0,BWW
IBR-BWW-00576,LAN,10.98.20.1/255.255.255.0,BWW
IBR-BWW-00577,LAN,10.98.21.1/255.255.255.0,BWW
IBR-BWW-00578,LAN,10.98.22.1/255.255.255.0,BWW
IBR-BWW-00579,LAN,10.98.23.1/255.255.255.0,BWW
IBR-BWW-00580,LAN,10.98.24.1/255.255.255.0,BWW
IBR-BWW-00582,LAN,10.98.26.1/255.255.255.0,BWW
IBR-BWW-00583,LAN,10.98.27.1/255.255.255.0,BWW
IBR-BWW-00584,LAN,10.98.28.1/255.255.255.0,BWW
IBR-BWW-00585,LAN,10.98.29.1/255.255.255.0,BWW
IBR-BWW-00586,LAN,10.98.30.1/255.255.255.0,BWW
IBR-BWW-00587,LAN,10.98.31.1/255.255.255.0,BWW
IBR-BWW-00588,LAN,10.98.32.1/255.255.255.0,BWW
IBR-BWW-00590,LAN,10.98.34.1/255.255.255.0,BWW
IBR-BWW-00591,LAN,10.98.35.1/255.255.255.0,BWW
IBR-BWW-00592,LAN,10.98.36.1/255.255.255.0,BWW
IBR-BWW-00593,LAN,10.98.37.1/255.255.255.0,BWW
IBR-BWW-00594,LAN,10.98.38.1/255.255.255.0,BWW
IBR-BWW-00595,LAN,10.98.39.1/255.255.255.0,BWW
IBR-BWW-00596,LAN,10.98.40.1/255.255.255.0,BWW
IBR-BWW-00597,LAN,10.98.41.1/255.255.255.0,BWW
IBR-BWW-00598,LAN,10.98.42.1/255.255.255.0,BWW
IBR-BWW-00599,LAN,10.98.43.1/255.255.255.0,BWW
IBR-BWW-00600,LAN,10.98.44.1/255.255.255.0,BWW
IBR-BWW-00601,LAN,10.98.45.1/255.255.255.0,BWW
IBR-BWW-00602,LAN,10.98.46.1/255.255.255.0,BWW
IBR-BWW-00603,LAN,10.98.47.1/255.255.255.0,BWW
IBR-BWW-00604,LAN,10.98.48.1/255.255.255.0,BWW
IBR-BWW-00605,LAN,10.98.49.1/255.255.255.0,BWW
IBR-BWW-00607,LAN,10.98.51.1/255.255.255.0,BWW
IBR-BWW-00608,LAN,10.98.52.1/255.255.255.0,BWW
IBR-BWW-00609,LAN,10.98.53.1/255.255.255.0,BWW
IBR-BWW-00610,LAN,10.98.54.1/255.255.255.0,BWW
IBR-BWW-00611,LAN,10.98.55.1/255.255.255.0,BWW
IBR-BWW-00612,LAN,10.98.56.1/255.255.255.0,BWW
IBR-BWW-00613,LAN,10.98.57.1/255.255.255.0,BWW
IBR-BWW-00614,LAN,10.98.58.1/255.255.255.0,BWW
IBR-BWW-00615,LAN,10.98.59.1/255.255.255.0,BWW
IBR-BWW-00616,LAN,10.98.60.1/255.255.255.0,BWW
IBR-BWW-00617,LAN,10.98.61.1/255.255.255.0,BWW
IBR-BWW-00619,LAN,10.98.63.1/255.255.255.0,BWW
IBR-BWW-00621,LAN,10.98.65.1/255.255.255.0,BWW
IBR-BWW-00622,LAN,10.98.66.1/255.255.255.0,BWW
IBR-BWW-00624,LAN,10.98.68.1/255.255.255.0,BWW
IBR-BWW-00625,LAN,10.98.69.1/255.255.255.0,BWW
IBR-BWW-00626,LAN,10.98.70.1/255.255.255.0,BWW
IBR-BWW-00627,LAN,10.98.71.1/255.255.255.0,BWW
IBR-BWW-00628,LAN,10.98.72.1/255.255.255.0,BWW
IBR-BWW-00629,LAN,10.98.73.1/255.255.255.0,BWW
IBR-BWW-00630,LAN,10.98.74.1/255.255.255.0,BWW
IBR-BWW-00631,LAN,10.98.75.1/255.255.255.0,BWW
IBR-BWW-00632,LAN,10.98.76.1/255.255.255.0,BWW
IBR-BWW-00633,LAN,10.98.77.1/255.255.255.0,BWW
IBR-BWW-00634,LAN,10.98.78.1/255.255.255.0,BWW
IBR-BWW-00635,LAN,10.98.79.1/255.255.255.0,BWW
IBR-BWW-00636,LAN,10.98.80.1/255.255.255.0,BWW
IBR-BWW-00637,LAN,10.98.81.1/255.255.255.0,BWW
IBR-BWW-00638,LAN,10.98.82.1/255.255.255.0,BWW
IBR-BWW-00639,LAN,10.98.83.1/255.255.255.0,BWW
IBR-BWW-00640,LAN,10.98.84.1/255.255.255.0,BWW
IBR-BWW-00641,LAN,10.98.85.1/255.255.255.0,BWW
IBR-BWW-00642,LAN,10.98.86.1/255.255.255.0,BWW
IBR-BWW-00644,LAN,10.98.88.1/255.255.255.0,BWW
IBR-BWW-00645,LAN,10.98.89.1/255.255.255.0,BWW
IBR-BWW-00647,LAN,10.98.91.1/255.255.255.0,BWW
IBR-BWW-00648,LAN,10.98.92.1/255.255.255.0,BWW
IBR-BWW-00649,LAN,10.98.93.1/255.255.255.0,BWW
IBR-BWW-00650,LAN,10.98.94.1/255.255.255.0,BWW
IBR-BWW-00651,LAN,10.98.95.1/255.255.255.0,BWW
IBR-BWW-00652,LAN,10.98.96.1/255.255.255.0,BWW
IBR-BWW-00653,LAN,10.98.97.1/255.255.255.0,BWW
IBR-BWW-00654,LAN,10.98.98.1/255.255.255.0,BWW
IBR-BWW-00655,LAN,10.98.99.1/255.255.255.0,BWW
IBR-BWW-00656,LAN,10.98.100.1/255.255.255.0,BWW
IBR-BWW-00657,LAN,10.98.101.1/255.255.255.0,BWW
IBR-BWW-00658,LAN,10.98.102.1/255.255.255.0,BWW
IBR-BWW-00660,LAN,10.98.104.1/255.255.255.0,BWW
IBR-BWW-00662,LAN,10.98.106.1/255.255.255.0,BWW
IBR-BWW-00664,LAN,10.98.108.1/255.255.255.0,BWW
IBR-BWW-00665,LAN,10.98.109.1/255.255.255.0,BWW
IBR-BWW-00666,LAN,10.98.110.1/255.255.255.0,BWW
IBR-BWW-00667,LAN,10.98.111.1/255.255.255.0,BWW
IBR-BWW-00668,LAN,10.98.112.1/255.255.255.0,BWW
IBR-BWW-00669,LAN,10.98.113.1/255.255.255.0,BWW
IBR-BWW-00670,LAN,10.98.114.1/255.255.255.0,BWW
IBR-BWW-00671,LAN,10.98.115.1/255.255.255.0,BWW
IBR-BWW-00672,LAN,10.98.116.1/255.255.255.0,BWW
IBR-BWW-00674,LAN,10.98.118.1/255.255.255.0,BWW
IBR-BWW-00676,LAN,10.98.120.1/255.255.255.0,BWW
IBR-BWW-00677,LAN,10.98.121.1/255.255.255.0,BWW
IBR-BWW-00678,LAN,10.98.122.1/255.255.255.0,BWW
IBR-BWW-00679,LAN,10.98.123.1/255.255.255.0,BWW
IBR-BWW-00680,LAN,10.98.124.1/255.255.255.0,BWW
IBR-BWW-00681,LAN,10.98.125.1/255.255.255.0,BWW
IBR-BWW-00682,LAN,10.98.126.1/255.255.255.0,BWW
IBR-BWW-00683,LAN,10.98.127.1/255.255.255.0,BWW
IBR-BWW-00684,LAN,10.98.128.1/255.255.255.0,BWW
IBR-BWW-00685,LAN,10.98.129.1/255.255.255.0,BWW
IBR-BWW-00686,LAN,10.98.130.1/255.255.255.0,BWW
IBR-BWW-00687,LAN,10.98.131.1/255.255.255.0,BWW
IBR-BWW-00688,LAN,10.98.132.1/255.255.255.0,BWW
IBR-BWW-00689,LAN,10.98.133.1/255.255.255.0,BWW
IBR-BWW-00690,LAN,10.98.134.1/255.255.255.0,BWW
IBR-BWW-00691,LAN,10.98.135.1/255.255.255.0,BWW
IBR-BWW-00692,LAN,10.98.136.1/255.255.255.0,BWW
IBR-BWW-00693,LAN,10.98.137.1/255.255.255.0,BWW
IBR-BWW-00694,LAN,10.98.138.1/255.255.255.0,BWW
IBR-BWW-00698,LAN,10.98.142.1/255.255.255.0,BWW
IBR-BWW-00699,LAN,10.98.143.1/255.255.255.0,BWW
IBR-BWW-00700,LAN,10.98.144.1/255.255.255.0,BWW
IBR-BWW-00701,LAN,10.98.145.1/255.255.255.0,BWW
IBR-BWW-00702,LAN,10.98.146.1/255.255.255.0,BWW
IBR-BWW-00703,LAN,10.98.147.1/255.255.255.0,BWW
IBR-BWW-00704,LAN,10.98.148.1/255.255.255.0,BWW
IBR-BWW-00706,LAN,10.98.150.1/255.255.255.0,BWW
IBR-BWW-00707,LAN,10.98.151.1/255.255.255.0,BWW
IBR-BWW-00710,LAN,10.98.154.1/255.255.255.0,BWW
IBR-BWW-00711,LAN,10.98.155.1/255.255.255.0,BWW
IBR-BWW-00712,LAN,10.98.156.1/255.255.255.0,BWW
IBR-BWW-00713,LAN,10.98.157.1/255.255.255.0,BWW
IBR-BWW-00715,LAN,10.98.159.1/255.255.255.0,BWW
IBR-BWW-00716,LAN,10.98.160.1/255.255.255.0,BWW
IBR-BWW-00717,LAN,10.98.161.1/255.255.255.0,BWW
IBR-BWW-00718,LAN,10.98.162.1/255.255.255.0,BWW
IBR-BWW-00719,LAN,10.98.163.1/255.255.255.0,BWW
IBR-BWW-00721,LAN,10.98.165.1/255.255.255.0,BWW
IBR-BWW-00722,LAN,10.98.166.1/255.255.255.0,BWW
IBR-BWW-00723,LAN,10.98.167.1/255.255.255.0,BWW
IBR-BWW-00724,LAN,10.98.168.1/255.255.255.0,BWW
IBR-BWW-00725,LAN,10.98.169.1/255.255.255.0,BWW
IBR-BWW-00726,LAN,10.98.170.1/255.255.255.0,BWW
IBR-BWW-00727,LAN,10.98.171.1/255.255.255.0,BWW
IBR-BWW-00728,LAN,10.98.172.1/255.255.255.0,BWW
IBR-BWW-00729,LAN,10.98.173.1/255.255.255.0,BWW
IBR-BWW-00730,LAN,10.98.174.1/255.255.255.0,BWW
IBR-BWW-00731,LAN,10.98.175.1/255.255.255.0,BWW
IBR-BWW-00732,LAN,10.98.176.1/255.255.255.0,BWW
IBR-BWW-00733,LAN,10.98.177.1/255.255.255.0,BWW
IBR-BWW-00735,LAN,10.98.179.1/255.255.255.0,BWW
IBR-BWW-00736,LAN,10.98.180.1/255.255.255.0,BWW
IBR-BWW-00737,LAN,10.98.181.1/255.255.255.0,BWW
IBR-BWW-00738,LAN,10.98.182.1/255.255.255.0,BWW
IBR-BWW-00739,LAN,10.98.183.1/255.255.255.0,BWW
IBR-BWW-00741,LAN,10.98.185.1/255.255.255.0,BWW
IBR-BWW-00742,LAN,10.98.186.1/255.255.255.0,BWW
IBR-BWW-00743,LAN,10.98.187.1/255.255.255.0,BWW
IBR-BWW-00744,LAN,10.98.188.1/255.255.255.0,BWW
IBR-BWW-00745,LAN,10.98.189.1/255.255.255.0,BWW
IBR-BWW-00746,LAN,10.98.190.1/255.255.255.0,BWW
IBR-BWW-00747,LAN,10.98.191.1/255.255.255.0,BWW
IBR-BWW-00748,LAN,10.98.192.1/255.255.255.0,BWW
IBR-BWW-00749,LAN,10.98.193.1/255.255.255.0,BWW
IBR-BWW-00750,LAN,10.98.194.1/255.255.255.0,BWW
IBR-BWW-00756,LAN,10.98.200.1/255.255.255.0,BWW
IBR-BWW-00761,LAN,10.98.205.1/255.255.255.0,BWW
IBR-BWW-00762,LAN,10.98.206.1/255.255.255.0,BWW
IBR-BWW-00763,LAN,10.98.207.1/255.255.255.0,BWW
IBR-BWW-00764,LAN,10.98.208.1/255.255.255.0,BWW
IBR-BWW-00765,LAN,10.98.209.1/255.255.255.0,BWW
IBR-BWW-00767,LAN,10.98.211.1/255.255.255.0,BWW
IBR-BWW-00768,LAN,10.98.212.1/255.255.255.0,BWW
IBR-BWW-00769,LAN,10.98.213.1/255.255.255.0,BWW
IBR-BWW-00770,LAN,10.98.214.1/255.255.255.0,BWW
IBR-BWW-00771,LAN,10.98.215.1/255.255.255.0,BWW
IBR-BWW-00772,LAN,10.98.216.1/255.255.255.0,BWW
IBR-BWW-00773,LAN,10.98.217.1/255.255.255.0,BWW
IBR-BWW-00774,LAN,10.98.218.1/255.255.255.0,BWW
IBR-BWW-00775,LAN,10.98.219.1/255.255.255.0,BWW
IBR-BWW-00776,LAN,10.98.220.1/255.255.255.0,BWW
IBR-BWW-00777,LAN,10.98.221.1/255.255.255.0,BWW
IBR-BWW-00778,LAN,10.98.222.1/255.255.255.0,BWW
IBR-BWW-00779,LAN,10.98.223.1/255.255.255.0,BWW
IBR-BWW-00780,LAN,10.98.224.1/255.255.255.0,BWW
IBR-BWW-00781,LAN,10.98.225.1/255.255.255.0,BWW
IBR-BWW-00782,LAN,10.98.226.1/255.255.255.0,BWW
IBR-BWW-00783,LAN,10.98.227.1/255.255.255.0,BWW
IBR-BWW-00785,LAN,10.98.229.1/255.255.255.0,BWW
IBR-BWW-00786,LAN,10.98.230.1/255.255.255.0,BWW
IBR-BWW-00787,LAN,10.98.231.1/255.255.255.0,BWW
IBR-BWW-00788,LAN,10.98.232.1/255.255.255.0,BWW
IBR-BWW-00790,LAN,10.98.234.1/255.255.255.0,BWW
IBR-BWW-00791,LAN,10.98.235.1/255.255.255.0,BWW
IBR-BWW-00792,LAN,10.98.236.1/255.255.255.0,BWW
IBR-BWW-00794,LAN,10.98.238.1/255.255.255.0,BWW
IBR-BWW-00795,LAN,10.98.239.1/255.255.255.0,BWW
IBR-BWW-00796,LAN,10.98.240.1/255.255.255.0,BWW
IBR-BWW-00799,LAN,10.98.243.1/255.255.255.0,BWW
IBR-BWW-00801,LAN,10.98.245.1/255.255.255.0,BWW
IBR-BWW-00803,LAN,10.98.247.1/255.255.255.0,BWW
IBR-BWW-00804,LAN,10.98.248.1/255.255.255.0,BWW
IBR-BWW-00806,LAN,10.98.250.1/255.255.255.0,BWW
IBR-BWW-00808,LAN,10.98.252.1/255.255.255.0,BWW
IBR-BWW-00810,LAN,10.98.254.1/255.255.255.0,BWW
IBR-BWW-00811,LAN,10.98.255.1/255.255.255.0,BWW
IBR-BWW-00812,LAN,10.99.1.1/255.255.255.0,BWW
